antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Presales Category=Solution Architecture', 'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME'})","frozenset({'Question Type=Architecture', 'Question Intent=Determine implementation approach'})",0.31,0.09,0.08,0.25806451612903225,2.867383512544803,1.0,0.05210000000000001,1.2265217391304348,0.9438405797101451,0.25,0.184686281460475,0.5734767025089607
"frozenset({'Question Type=Architecture', 'Question Intent=Determine implementation approach'})","frozenset({'Presales Category=Solution Architecture', 'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME'})",0.09,0.31,0.08,0.888888888888889,2.8673835125448033,1.0,0.05210000000000001,6.210000000000003,0.7156593406593408,0.25,0.8389694041867958,0.5734767025089607
"frozenset({'Question Type=Architecture', 'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME'})","frozenset({'Presales Category=Solution Architecture', 'Question Intent=Determine implementation approach'})",0.2811111111111111,0.09666666666666666,0.08,0.2845849802371542,2.943982554177457,1.0,0.05282592592592593,1.262670349907919,0.9185342606903657,0.2686567164179105,0.20802765339906365,0.5560855935668529
"frozenset({'Question Intent=Determine implementation approach', 'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME'})","frozenset({'Presales Category=Solution Architecture', 'Question Type=Architecture'})",0.13,0.3111111111111111,0.08,0.6153846153846154,1.978021978021978,1.0,0.03955555555555555,1.7911111111111113,0.5683269476372924,0.22153846153846155,0.4416873449131514,0.43626373626373627
frozenset({'Presales Category=Solution Architecture'}),"frozenset({'Question Type=Architecture', 'Question Intent=Determine implementation approach', 'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME'})",0.4588888888888889,0.08888888888888889,0.08,0.17433414043583534,1.9612590799031475,1.0,0.03920987654320988,1.1034864776800262,0.9057723020762035,0.171021377672209,0.09378137364908756,0.5371670702179177
frozenset({'Question Type=Architecture'}),"frozenset({'Presales Category=Solution Architecture', 'Question Intent=Determine implementation approach', 'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME'})",0.3522222222222222,0.08777777777777777,0.08,0.22712933753943218,2.5875494150061895,1.0,0.04908271604938272,1.1803038548752836,0.9471364589289119,0.22222222222222224,0.1527605405426175,0.5692608713013617
frozenset({'Question Intent=Determine implementation approach'}),"frozenset({'Presales Category=Solution Architecture', 'Question Type=Architecture', 'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME'})",0.24444444444444444,0.24555555555555555,0.08,0.32727272727272727,1.332784862196627,1.0,0.01997530864197531,1.1214714714714715,0.3304738562091503,0.1951219512195122,0.1083143660463248,0.3265322912381736
frozenset({'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME'}),"frozenset({'Presales Category=Solution Architecture', 'Question Type=Architecture', 'Question Intent=Determine implementation approach'})",0.45666666666666667,0.0811111111111111,0.08,0.17518248175182483,2.1597840215978406,1.0,0.042959259259259266,1.1140511307767944,0.98832651670075,0.17475728155339806,0.10237513128977309,0.5807419258074193
"frozenset({'Presales Category=Solution Architecture', 'Question Complexity=Medium', 'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME'})",frozenset({'Business Capability=Hybrid connectivity and network foundation'}),0.08444444444444445,0.23,0.07777777777777778,0.9210526315789473,4.004576659038901,1.0,0.058355555555555556,9.75333333333333,0.8194868238557558,0.32863849765258213,0.897470950102529,0.6296084413933384
"frozenset({'Presales Category=Solution Architecture', 'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME', 'Business Capability=Hybrid connectivity and network foundation'})",frozenset({'Question Complexity=Medium'}),0.13111111111111112,0.1811111111111111,0.07777777777777778,0.5932203389830508,3.275449724446293,1.0,0.05403209876543209,2.0131018518518515,0.7995250274022653,0.33175355450236965,0.5032541452981625,0.5113340958718935
"frozenset({'Question Complexity=Medium', 'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME', 'Business Capability=Hybrid connectivity and network foundation'})",frozenset({'Presales Category=Solution Architecture'}),0.09555555555555556,0.4588888888888889,0.07777777777777778,0.813953488372093,1.7737485218762317,1.0,0.03392839506172839,2.908472222222222,0.4823095823095823,0.16317016317016314,0.6561768778950384,0.4917225068979109
"frozenset({'Presales Category=Solution Architecture', 'Question Complexity=Medium', 'Business Capability=Hybrid connectivity and network foundation'})",frozenset({'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME'}),0.10888888888888888,0.45666666666666667,0.07777777777777778,0.7142857142857143,1.5641293013555788,1.0,0.028051851851851856,1.9016666666666668,0.4047381546134664,0.1594533029612756,0.4741454864154251,0.44230100799443867
"frozenset({'Presales Category=Solution Architecture', 'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME'})","frozenset({'Question Complexity=Medium', 'Business Capability=Hybrid connectivity and network foundation'})",0.31,0.13444444444444445,0.07777777777777778,0.25089605734767023,1.8661690215942413,1.0,0.0361,1.1554545454545453,0.6726708074534162,0.21212121212121213,0.13453973249409912,0.41470422702094256
"frozenset({'Question Complexity=Medium', 'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME'})","frozenset({'Presales Category=Solution Architecture', 'Business Capability=Hybrid connectivity and network foundation'})",0.10666666666666667,0.19111111111111112,0.07777777777777778,0.7291666666666666,3.815406976744186,1.0,0.05739259259259259,2.9866666666666664,0.8260127931769723,0.3535353535353535,0.6651785714285714,0.5680717054263565
"frozenset({'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME', 'Business Capability=Hybrid connectivity and network foundation'})","frozenset({'Presales Category=Solution Architecture', 'Question Complexity=Medium'})",0.15888888888888889,0.12,0.07777777777777778,0.48951048951048953,4.0792540792540795,1.0,0.05871111111111112,1.7238356164383564,0.8974523494999057,0.3867403314917128,0.4198982835346472,0.5688293188293189
"frozenset({'Presales Category=Solution Architecture', 'Question Complexity=Medium'})","frozenset({'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME', 'Business Capability=Hybrid connectivity and network foundation'})",0.12,0.15888888888888889,0.07777777777777778,0.6481481481481481,4.0792540792540795,1.0,0.05871111111111112,2.3905263157894736,0.8577922077922079,0.3867403314917128,0.5816820783795684,0.5688293188293189
"frozenset({'Presales Category=Solution Architecture', 'Business Capability=Hybrid connectivity and network foundation'})","frozenset({'Question Complexity=Medium', 'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME'})",0.19111111111111112,0.10666666666666667,0.07777777777777778,0.4069767441860465,3.815406976744186,1.0,0.05739259259259259,1.50640522875817,0.9122448979591836,0.3535353535353535,0.33616799722318635,0.5680717054263565
"frozenset({'Question Complexity=Medium', 'Business Capability=Hybrid connectivity and network foundation'})","frozenset({'Presales Category=Solution Architecture', 'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME'})",0.13444444444444445,0.31,0.07777777777777778,0.5785123966942148,1.8661690215942415,1.0,0.0361,1.6370588235294115,0.5362369337979094,0.21212121212121213,0.3891484010061085,0.41470422702094256
frozenset({'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME'}),"frozenset({'Presales Category=Solution Architecture', 'Question Complexity=Medium', 'Business Capability=Hybrid connectivity and network foundation'})",0.45666666666666667,0.10888888888888888,0.07777777777777778,0.17031630170316303,1.564129301355579,1.0,0.028051851851851856,1.0740371456500488,0.6638036809815951,0.1594533029612756,0.0689335056519286,0.44230100799443867
frozenset({'Presales Category=Solution Architecture'}),"frozenset({'Question Complexity=Medium', 'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME', 'Business Capability=Hybrid connectivity and network foundation'})",0.4588888888888889,0.09555555555555556,0.07777777777777778,0.1694915254237288,1.7737485218762317,1.0,0.03392839506172839,1.0890249433106576,0.8061601642710472,0.16317016317016314,0.08174738683213259,0.4917225068979109
frozenset({'Question Complexity=Medium'}),"frozenset({'Presales Category=Solution Architecture', 'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME', 'Business Capability=Hybrid connectivity and network foundation'})",0.1811111111111111,0.13111111111111112,0.07777777777777778,0.4294478527607362,3.275449724446293,1.0,0.05403209876543209,1.5228912783751491,0.8483427020740452,0.33175355450236965,0.34335430624637164,0.5113340958718935
frozenset({'Business Capability=Hybrid connectivity and network foundation'}),"frozenset({'Presales Category=Solution Architecture', 'Question Complexity=Medium', 'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME'})",0.23,0.08444444444444445,0.07777777777777778,0.33816425120772947,4.004576659038902,1.0,0.058355555555555556,1.3833576642335765,0.9743970315398887,0.32863849765258213,0.2771211481637822,0.6296084413933384
"frozenset({'Presales Category=Security & Compliance', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Question Type=Governance / Security'})","frozenset({'Business Capability=Risk, compliance and identity control'})",0.1,0.4166666666666667,0.07777777777777778,0.7777777777777778,1.8666666666666667,1.0,0.03611111111111111,2.625,0.5158730158730158,0.1772151898734177,0.6190476190476191,0.4822222222222222
"frozenset({'Business Capability=Risk, compliance and identity control', 'Presales Category=Security & Compliance', 'Question Type=Governance / Security'})",frozenset({'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME'}),0.09888888888888889,0.2111111111111111,0.07777777777777778,0.7865168539325843,3.7256061502069784,1.0,0.056901234567901235,3.695321637426901,0.811872467852739,0.3349282296650718,0.7293875613229942,0.5774689532820816
"frozenset({'Business Capability=Risk, compliance and identity control', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Question Type=Governance / Security'})",frozenset({'Presales Category=Security & Compliance'}),0.07777777777777778,0.24666666666666667,0.07777777777777778,1.0,4.054054054054054,1.0,0.05859259259259259,inf,0.816867469879518,0.31531531531531537,1.0,0.6576576576576576
"frozenset({'Presales Category=Security & Compliance', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Business Capability=Risk, compliance and identity control'})",frozenset({'Question Type=Governance / Security'}),0.11888888888888889,0.13666666666666666,0.07777777777777778,0.6542056074766355,4.786870298609528,1.0,0.06152962962962963,2.496666666666666,0.897838227346424,0.43750000000000006,0.5994659546061416,0.6116556492667731
"frozenset({'Presales Category=Security & Compliance', 'Question Type=Governance / Security'})","frozenset({'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Business Capability=Risk, compliance and identity control'})",0.12666666666666668,0.12111111111111111,0.07777777777777778,0.6140350877192982,5.070014485755673,1.0,0.06243703703703704,2.2771212121212114,0.9191930207197384,0.45751633986928103,0.560849025217912,0.6281184612908417
"frozenset({'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Question Type=Governance / Security'})","frozenset({'Presales Category=Security & Compliance', 'Business Capability=Risk, compliance and identity control'})",0.1,0.1922222222222222,0.07777777777777778,0.7777777777777778,4.046242774566474,1.0,0.058555555555555555,3.6350000000000002,0.8365079365079364,0.3626943005181347,0.7248968363136177,0.5912010276172126
"frozenset({'Business Capability=Risk, compliance and identity control', 'Question Type=Governance / Security'})","frozenset({'Presales Category=Security & Compliance', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME'})",0.10222222222222223,0.15555555555555556,0.07777777777777778,0.7608695652173912,4.891304347826087,1.0,0.06187654320987654,3.5313131313131305,0.8861386138613861,0.4320987654320988,0.7168192219679633,0.6304347826086956
"frozenset({'Presales Category=Security & Compliance', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME'})","frozenset({'Business Capability=Risk, compliance and identity control', 'Question Type=Governance / Security'})",0.15555555555555556,0.10222222222222223,0.07777777777777778,0.5,4.891304347826087,1.0,0.06187654320987654,1.7955555555555556,0.9421052631578948,0.4320987654320988,0.4430693069306931,0.6304347826086956
"frozenset({'Presales Category=Security & Compliance', 'Business Capability=Risk, compliance and identity control'})","frozenset({'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Question Type=Governance / Security'})",0.1922222222222222,0.1,0.07777777777777778,0.4046242774566474,4.0462427745664735,1.0,0.058555555555555555,1.5116504854368933,0.9320102181175083,0.3626943005181347,0.33847141939627495,0.5912010276172126
"frozenset({'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Business Capability=Risk, compliance and identity control'})","frozenset({'Presales Category=Security & Compliance', 'Question Type=Governance / Security'})",0.12111111111111111,0.12666666666666668,0.07777777777777778,0.6422018348623854,5.0700144857556735,1.0,0.06243703703703704,2.440854700854701,0.9133826982120283,0.45751633986928103,0.5903074444989145,0.6281184612908417
frozenset({'Question Type=Governance / Security'}),"frozenset({'Presales Category=Security & Compliance', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Business Capability=Risk, compliance and identity control'})",0.13666666666666666,0.11888888888888889,0.07777777777777778,0.5691056910569107,4.786870298609529,1.0,0.06152962962962963,2.0448427672955978,0.9163265306122449,0.43750000000000006,0.5109648448312984,0.6116556492667731
frozenset({'Presales Category=Security & Compliance'}),"frozenset({'Business Capability=Risk, compliance and identity control', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Question Type=Governance / Security'})",0.24666666666666667,0.07777777777777778,0.07777777777777778,0.3153153153153153,4.054054054054054,1.0,0.05859259259259259,1.3469298245614036,1.0,0.31531531531531537,0.25757082383588403,0.6576576576576576
frozenset({'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME'}),"frozenset({'Business Capability=Risk, compliance and identity control', 'Presales Category=Security & Compliance', 'Question Type=Governance / Security'})",0.2111111111111111,0.09888888888888889,0.07777777777777778,0.3684210526315789,3.725606150206978,1.0,0.056901234567901235,1.4267592592592593,0.927364185110664,0.3349282296650718,0.29911090920890393,0.5774689532820816
"frozenset({'Business Capability=Risk, compliance and identity control'})","frozenset({'Presales Category=Security & Compliance', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Question Type=Governance / Security'})",0.4166666666666667,0.1,0.07777777777777778,0.18666666666666668,1.8666666666666667,1.0,0.03611111111111111,1.1065573770491803,0.7959183673469388,0.1772151898734177,0.0962962962962963,0.4822222222222222
"frozenset({'Business Capability=Risk, compliance and identity control', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Question Type=Governance / Security'})",frozenset({'Question Complexity=High'}),0.07777777777777778,0.7666666666666667,0.07777777777777778,1.0,1.3043478260869565,1.0,0.018148148148148142,inf,0.253012048192771,0.10144927536231882,1.0,0.5507246376811594
"frozenset({'Business Capability=Risk, compliance and identity control', 'Question Complexity=High', 'Question Type=Governance / Security'})",frozenset({'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME'}),0.10222222222222223,0.2111111111111111,0.07777777777777778,0.7608695652173912,3.6041189931350113,1.0,0.05619753086419753,3.298989898989898,0.8048090523338048,0.330188679245283,0.696876913655848,0.5646453089244851
"frozenset({'Question Complexity=High', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Question Type=Governance / Security'})","frozenset({'Business Capability=Risk, compliance and identity control'})",0.1,0.4166666666666667,0.07777777777777778,0.7777777777777778,1.8666666666666667,1.0,0.03611111111111111,2.625,0.5158730158730158,0.1772151898734177,0.6190476190476191,0.4822222222222222
"frozenset({'Question Complexity=High', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Business Capability=Risk, compliance and identity control'})",frozenset({'Question Type=Governance / Security'}),0.12111111111111111,0.13666666666666666,0.07777777777777778,0.6422018348623854,4.699037816066235,1.0,0.06122592592592593,2.412905982905983,0.8956655228463067,0.4320987654320988,0.5855619708830719,0.605653762959648
"frozenset({'Business Capability=Risk, compliance and identity control', 'Question Type=Governance / Security'})","frozenset({'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Question Complexity=High'})",0.10222222222222223,0.20222222222222222,0.07777777777777778,0.7608695652173912,3.762541806020067,1.0,0.05710617283950617,3.336161616161615,0.8178217821782178,0.3431372549019608,0.7002543296596826,0.572742474916388
"frozenset({'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Question Type=Governance / Security'})","frozenset({'Question Complexity=High', 'Business Capability=Risk, compliance and identity control'})",0.1,0.4166666666666667,0.07777777777777778,0.7777777777777778,1.8666666666666667,1.0,0.03611111111111111,2.625,0.5158730158730158,0.1772151898734177,0.6190476190476191,0.4822222222222222
"frozenset({'Question Complexity=High', 'Question Type=Governance / Security'})","frozenset({'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Business Capability=Risk, compliance and identity control'})",0.13444444444444445,0.12111111111111111,0.07777777777777778,0.5785123966942148,4.776707862612783,1.0,0.06149506172839506,2.0852069716775596,0.9134604804694664,0.43750000000000006,0.5204312983878551,0.6103571157783001
"frozenset({'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Business Capability=Risk, compliance and identity control'})","frozenset({'Question Complexity=High', 'Question Type=Governance / Security'})",0.12111111111111111,0.13444444444444445,0.07777777777777778,0.6422018348623854,4.776707862612783,1.0,0.06149506172839506,2.4191168091168094,0.8996026729275782,0.43750000000000006,0.5866259966317674,0.6103571157783001
"frozenset({'Question Complexity=High', 'Business Capability=Risk, compliance and identity control'})","frozenset({'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Question Type=Governance / Security'})",0.4166666666666667,0.1,0.07777777777777778,0.18666666666666668,1.8666666666666667,1.0,0.03611111111111111,1.1065573770491803,0.7959183673469388,0.1772151898734177,0.0962962962962963,0.4822222222222222
"frozenset({'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Question Complexity=High'})","frozenset({'Business Capability=Risk, compliance and identity control', 'Question Type=Governance / Security'})",0.20222222222222222,0.10222222222222223,0.07777777777777778,0.38461538461538464,3.762541806020067,1.0,0.05710617283950617,1.458888888888889,0.92033426183844,0.3431372549019608,0.3145468392993146,0.572742474916388
frozenset({'Question Type=Governance / Security'}),"frozenset({'Question Complexity=High', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Business Capability=Risk, compliance and identity control'})",0.13666666666666666,0.12111111111111111,0.07777777777777778,0.5691056910569107,4.699037816066235,1.0,0.06122592592592593,2.0396855345911953,0.9118036403750689,0.4320987654320988,0.5097283463352966,0.605653762959648
"frozenset({'Business Capability=Risk, compliance and identity control'})","frozenset({'Question Complexity=High', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Question Type=Governance / Security'})",0.4166666666666667,0.1,0.07777777777777778,0.18666666666666668,1.8666666666666667,1.0,0.03611111111111111,1.1065573770491803,0.7959183673469388,0.1772151898734177,0.0962962962962963,0.4822222222222222
frozenset({'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME'}),"frozenset({'Business Capability=Risk, compliance and identity control', 'Question Complexity=High', 'Question Type=Governance / Security'})",0.2111111111111111,0.10222222222222223,0.07777777777777778,0.3684210526315789,3.604118993135011,1.0,0.05619753086419753,1.4214814814814816,0.9158953722334003,0.330188679245283,0.2965085982282439,0.5646453089244851
frozenset({'Question Complexity=High'}),"frozenset({'Business Capability=Risk, compliance and identity control', 'Knowledge Gap=Public Documentation | Governance Framework | Risk Register | SME', 'Question Type=Governance / Security'})",0.7666666666666667,0.07777777777777778,0.07777777777777778,0.10144927536231883,1.3043478260869563,1.0,0.018148148148148142,1.0263440860215054,0.9999999999999998,0.10144927536231882,0.025667888947092706,0.5507246376811594
"frozenset({'Question Intent=Request presales guidance', 'Question Type=Architecture', 'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME'})",frozenset({'Business Capability=Hybrid connectivity and network foundation'}),0.1322222222222222,0.23,0.07111111111111111,0.5378151260504203,2.338326635001827,1.0,0.0407,1.6660000000000004,0.6595510563380281,0.24427480916030536,0.3997599039615848,0.4234969350058865
"frozenset({'Question Intent=Request presales guidance', 'Question Type=Architecture', 'Business Capability=Hybrid connectivity and network foundation'})",frozenset({'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME'}),0.09333333333333334,0.45666666666666667,0.07111111111111111,0.7619047619047619,1.6684045881126173,1.0,0.02848888888888889,2.2819999999999996,0.44186580882352944,0.14849187935034802,0.5617879053461875,0.45881126173096975
"frozenset({'Question Intent=Request presales guidance', 'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME', 'Business Capability=Hybrid connectivity and network foundation'})",frozenset({'Question Type=Architecture'}),0.0811111111111111,0.3522222222222222,0.07111111111111111,0.8767123287671234,2.4890886305691198,1.0,0.04254197530864198,5.2541975308642,0.651054262394196,0.19631901840490798,0.8096759792288354,0.5393025366233093
"frozenset({'Question Type=Architecture', 'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME', 'Business Capability=Hybrid connectivity and network foundation'})",frozenset({'Question Intent=Request presales guidance'}),0.13777777777777778,0.40444444444444444,0.07111111111111111,0.5161290322580645,1.2761432116270826,1.0,0.015387654320987654,1.2308148148148148,0.2509664948453608,0.15094339622641512,0.18753009147809338,0.3459766040411202
"frozenset({'Question Intent=Request presales guidance', 'Question Type=Architecture'})","frozenset({'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME', 'Business Capability=Hybrid connectivity and network foundation'})",0.17,0.15888888888888889,0.07111111111111111,0.4183006535947712,2.632661456190868,1.0,0.0441,1.4459550561797752,0.7471762048192772,0.27586206896551724,0.3084155723055404,0.4329265505736094
"frozenset({'Question Intent=Request presales guidance', 'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME'})","frozenset({'Question Type=Architecture', 'Business Capability=Hybrid connectivity and network foundation'})",0.21333333333333335,0.17777777777777778,0.07111111111111111,0.3333333333333333,1.8749999999999998,1.0,0.03318518518518518,1.2333333333333332,0.5932203389830508,0.2222222222222222,0.18918918918918917,0.36666666666666664
"frozenset({'Question Intent=Request presales guidance', 'Business Capability=Hybrid connectivity and network foundation'})","frozenset({'Question Type=Architecture', 'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME'})",0.11666666666666667,0.2811111111111111,0.07111111111111111,0.6095238095238095,2.168266516092603,1.0,0.038314814814814815,1.8410569105691055,0.6099646226415095,0.21768707482993196,0.4568337381320379,0.4312441182006399
"frozenset({'Question Type=Architecture', 'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME'})","frozenset({'Question Intent=Request presales guidance', 'Business Capability=Hybrid connectivity and network foundation'})",0.2811111111111111,0.11666666666666667,0.07111111111111111,0.2529644268774704,2.1682665160926033,1.0,0.038314814814814815,1.1824514991181658,0.7494928516228748,0.21768707482993196,0.15429935118204197,0.4312441182006399
"frozenset({'Question Type=Architecture', 'Business Capability=Hybrid connectivity and network foundation'})","frozenset({'Question Intent=Request presales guidance', 'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME'})",0.17777777777777778,0.21333333333333335,0.07111111111111111,0.39999999999999997,1.8749999999999998,1.0,0.03318518518518518,1.311111111111111,0.5675675675675675,0.2222222222222222,0.2372881355932203,0.36666666666666664
"frozenset({'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME', 'Business Capability=Hybrid connectivity and network foundation'})","frozenset({'Question Intent=Request presales guidance', 'Question Type=Architecture'})",0.15888888888888889,0.17,0.07111111111111111,0.44755244755244755,2.632661456190868,1.0,0.0441,1.502405063291139,0.7373059775429326,0.27586206896551724,0.3344005392198164,0.4329265505736094
frozenset({'Question Intent=Request presales guidance'}),"frozenset({'Question Type=Architecture', 'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME', 'Business Capability=Hybrid connectivity and network foundation'})",0.40444444444444444,0.13777777777777778,0.07111111111111111,0.17582417582417584,1.2761432116270828,1.0,0.015387654320987654,1.046162962962963,0.36333955223880593,0.15094339622641512,0.044125977115667854,0.3459766040411202
frozenset({'Question Type=Architecture'}),"frozenset({'Question Intent=Request presales guidance', 'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME', 'Business Capability=Hybrid connectivity and network foundation'})",0.3522222222222222,0.0811111111111111,0.07111111111111111,0.20189274447949526,2.4890886305691198,1.0,0.04254197530864198,1.1513350900307422,0.9235366638078903,0.19631901840490798,0.13144313183983766,0.5393025366233093
frozenset({'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME'}),"frozenset({'Question Intent=Request presales guidance', 'Question Type=Architecture', 'Business Capability=Hybrid connectivity and network foundation'})",0.45666666666666667,0.09333333333333334,0.07111111111111111,0.15571776155717762,1.6684045881126173,1.0,0.02848888888888889,1.0738904899135446,0.7373466257668712,0.14849187935034802,0.06880635465865179,0.45881126173096975
frozenset({'Business Capability=Hybrid connectivity and network foundation'}),"frozenset({'Question Intent=Request presales guidance', 'Question Type=Architecture', 'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME'})",0.23,0.1322222222222222,0.07111111111111111,0.30917874396135264,2.338326635001827,1.0,0.0407,1.2561538461538462,0.7433035714285714,0.24427480916030536,0.2039191671769749,0.4234969350058865
"frozenset({'Question Intent=Request presales guidance', 'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME', 'Business Capability=Risk, compliance and identity control'})",frozenset({'Question Complexity=High'}),0.07,0.7666666666666667,0.07,1.0,1.3043478260869565,1.0,0.01633333333333333,inf,0.25089605734767023,0.09130434782608697,1.0,0.5456521739130434
"frozenset({'Question Intent=Request presales guidance', 'Question Complexity=High', 'Business Capability=Risk, compliance and identity control'})",frozenset({'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME'}),0.16555555555555557,0.45666666666666667,0.07,0.4228187919463087,0.9258805663057855,1.0,-0.005603703703703708,0.9413565891472867,-0.08753760703540854,0.12676056338028172,-0.06229670193930909,0.2880517317395777
"frozenset({'Question Intent=Request presales guidance', 'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME', 'Question Complexity=High'})","frozenset({'Business Capability=Risk, compliance and identity control'})",0.1511111111111111,0.4166666666666667,0.07,0.4632352941176471,1.111764705882353,1.0,0.007037037037037036,1.0867579908675797,0.11842433308401891,0.140625,0.07983193277310925,0.31561764705882356
"frozenset({'Question Complexity=High', 'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME', 'Business Capability=Risk, compliance and identity control'})",frozenset({'Question Intent=Request presales guidance'}),0.1711111111111111,0.40444444444444444,0.07,0.40909090909090917,1.0114885114885117,1.0,0.0007950617283950662,1.007863247863248,0.013702710753649167,0.13846153846153847,0.007801899592944511,0.29108391608391615
"frozenset({'Question Intent=Request presales guidance', 'Business Capability=Risk, compliance and identity control'})","frozenset({'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME', 'Question Complexity=High'})",0.16555555555555557,0.33,0.07,0.4228187919463087,1.2812690665039659,1.0,0.015366666666666667,1.160813953488372,0.2630778010272018,0.16449086161879897,0.13853551036762496,0.3174700020337604
"frozenset({'Question Intent=Request presales guidance', 'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME'})","frozenset({'Question Complexity=High', 'Business Capability=Risk, compliance and identity control'})",0.21333333333333335,0.4166666666666667,0.07,0.328125,0.7875,1.0,-0.018888888888888886,0.8682170542635658,-0.25540865384615374,0.125,-0.15178571428571433,0.24806250000000002
"frozenset({'Question Intent=Request presales guidance', 'Question Complexity=High'})","frozenset({'Knowledge Gap=Public Documentation | Architecture Blueprint | Methodology | SME', 'Business Capability=Risk, compliance and identity control'})",0.3,0.1711111111111111,0.07,0.23333333333333336,1.363636363636364,1.0,0.01866666666666668,1.0811594202898551,0.3809523809523812,0.17451523545706374,0.07506702412868638,0.3212121212121213
